OPUO postupci 2017.	Uređenje obalnog pojasa od marine Tučepi do Gospina potoka u Tučepima	OPUO informacija	24.01.2017. - INFORMACIJA o zahtjevu za ocjenu o potrebi procjene utjecaja zahvata na okoliš [PDF]	http://mzoip.hr/doc/24012017_-_informacija_o_zahtjevu_za_ocjenu_o_potrebi_procjene_utjecaja_zahvata_na_okolis.pdf
OPUO postupci 2017.	Uređenje obalnog pojasa od marine Tučepi do Gospina potoka u Tučepima	OPUO elaborat	ELABORAT zaštite okoliša [PDF]	http://mzoip.hr/doc/elaborat_zastite_okolisa_755.pdf
OPUO postupci 2017.	Uređenje plaža Padove I, II, III s kontaktnim područjem, Grad Rab	OPUO informacija	24.01.2017. - INFORMACIJA o zahtjevu za ocjenu o potrebi procjene utjecaja zahvata na okoliš [PDF]	http://mzoip.hr/doc/24012017_-_informacija_o_zahtjevu_za_ocjenu_o_potrebi_procjene_utjecaja_zahvata_na_okolis_1.pdf
OPUO postupci 2017.	Uređenje plaža Padove I, II, III s kontaktnim područjem, Grad Rab	OPUO elaborat	ELABORAT zaštite okoliša [PDF]	http://mzoip.hr/doc/elaborat_zastite_okolisa_756.pdf
OPUO postupci 2017.	Sustav odvodnje otpadnih voda Živogošće - Blato i uređaj za pročišćavanje otpadnih voda Duba - Blato kapaciteta 5 740 ES, Općina Podgora	OPUO informacija	24.01.2017. - INFORMACIJA o zahtjevu za ocjenu o potrebi procjene utjecaja zahvata na okoliš [PDF]	http://mzoip.hr/doc/24012017_-_informacija_o_zahtjevu_za_ocjenu_o_potrebi_procjene_utjecaja_zahvata_na_okolis_2.pdf
OPUO postupci 2017.	Sustav odvodnje otpadnih voda Živogošće - Blato i uređaj za pročišćavanje otpadnih voda Duba - Blato kapaciteta 5 740 ES, Općina Podgora	OPUO elaborat	ELABORAT zaštite okoliša [PDF]	http://mzoip.hr/doc/elaborat_zastite_okolisa_757.pdf
OPUO postupci 2017.	Crpljenje podzemne vode za potrebe hlađenja strojeva u proizvodnji LED rasvjete i strojobravarskih proizvoda u Čakovcu	OPUO informacija	19.01.2017. - INFORMACIJA o zahtjevu za ocjenu o potrebi procjene utjecaja zahvata na okoliš [PDF]	http://mzoip.hr/doc/19012017_-_informacija_o_zahtjevu_za_ocjenu_o_potrebi_procjene_utjecaja_zahvata_na_okolis.pdf
OPUO postupci 2017.	Crpljenje podzemne vode za potrebe hlađenja strojeva u proizvodnji LED rasvjete i strojobravarskih proizvoda u Čakovcu	OPUO elaborat	ELABORAT zaštite okoliša [PDF]	http://mzoip.hr/doc/elaborat_zastite_okolisa_751.pdf
OPUO postupci 2017.	Izgradnja sustava vodoopskrbe, odvodnje i pročišćavanja otpadnih voda aglomeracije Našice	OPUO informacija	19.01.2017. - INFORMACIJA o zahtjevu za ocjenu o potrebi procjene utjecaja zahvata na okoliš [PDF]	http://mzoip.hr/doc/19012017_-_informacija_o_zahtjevu_za_ocjenu_o_potrebi_procjene_utjecaja_zahvata_na_okolis_1.pdf
OPUO postupci 2017.	Izgradnja sustava vodoopskrbe, odvodnje i pročišćavanja otpadnih voda aglomeracije Našice	OPUO elaborat	ELABORAT zaštite okoliša [PDF]	http://mzoip.hr/doc/elaborat_zastite_okolisa_752.pdf
